event_id,release_date,hop,p_i,n_i,prefix_probability,ci_lower,ci_upper,ci_width,state,reason,evsi,review_cost,break_even_probability,execution_reached,is_executed_stop,evaluation_mode,link_parameter_variance_share,measurement_variance_share,regime_drift_variance_share,common_frailty_variance_share,external_cutoff_variance_share
NFP_201406_REL_20140703,2014-07-03,2,0.519548682169303,21.06495016347412,0.20512020856654528,0.09426032739514877,0.3446962203387105,0.2504358929435617,CONTINUE,next_review_evsi_exceeds_cost,0.017484361731543843,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6828553720523874,0.004778033633373758,0.21639916439680992,0.1900723604338003,0.0008749708893733215
NFP_201406_REL_20140703,2014-07-03,3,0.4043836677304714,14.861855942812628,0.08288516850398148,0.02563649678404884,0.166017251420821,0.14038075463677216,STOP_REJECT,ci_upper_below_break_even,1.8251121637756372e-07,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.7105712392385641,0.003915864105142576,0.1733339990448471,0.16905578151824105,0.0004225709177270557
NFP_201407_REL_20140801,2014-08-01,1,0.4378154016498387,63.5128838585354,0.4328225101273474,0.24590190767239367,0.630610448058729,0.38470854038633534,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,3.164135620181696e-15,0.01,0.20800000000000002,True,True,executed,0.6745285482756098,0.004241785623916603,0.20652524753985974,0.17202031698956077,0.0017527030025892621
NFP_201407_REL_20140801,2014-08-01,2,0.5275450639017223,21.06495016347412,0.228748737465246,0.09987970797798836,0.3919835733769196,0.29210386539893124,CONTINUE,next_review_evsi_exceeds_cost,0.012058018855707321,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.721195615621477,0.0038455774289922148,0.16144968344592608,0.1613235989984744,0.0008357323909632696
NFP_201407_REL_20140801,2014-08-01,3,0.3829596371608708,14.861855942812628,0.08742173069878023,0.025821812493366902,0.18275025776211226,0.15692844526874536,STOP_REJECT,ci_upper_below_break_even,3.468807153456907e-06,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.801091797745925,0.0036367600864864722,0.13257539035451493,0.1482423847610646,0.0004024383604594338
NFP_201408_REL_20140905,2014-09-05,1,0.2432753088985026,63.5128838585354,0.2405824599647889,0.11237121236054207,0.3990374390618571,0.28666622670131503,STOP_ABSTAIN,next_review_evsi_below_cost,0.005612113473641746,0.01,0.20800000000000002,True,True,executed,0.6906699641080483,0.0043401238993766526,0.21717608054005932,0.17121405385735225,0.0009733034378508146
NFP_201408_REL_20140905,2014-09-05,2,0.49743492363568703,21.06495016347412,0.12041049588396856,0.040278153999131,0.23383271045519627,0.19355455645606529,STOP_REJECT,next_review_evsi_below_cost,0.00017760785070029572,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6897262343946557,0.003445554614542037,0.16036709407787753,0.14387544502589691,0.0004963639254055326
NFP_201408_REL_20140905,2014-09-05,3,0.4416872780400063,14.861855942812628,0.052877536603329445,0.012426191918892417,0.12011548244702233,0.10768929052812992,STOP_REJECT,ci_upper_below_break_even,1.2828201430057214e-10,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.7068960518056069,0.0030208536919030544,0.1335599711118438,0.13284628357674136,0.00029414912199908494
NFP_201409_REL_20141003,2014-10-03,1,0.42963269989566866,63.5128838585354,0.42483516008575883,0.24918552912770983,0.6133130852410089,0.36412755611329906,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,8.881784197001252e-16,0.01,0.20800000000000002,True,True,executed,0.6411506966199324,0.00478758814030074,0.24700268576430448,0.18403375744839062,0.0017631983725855816
NFP_201409_REL_20141003,2014-10-03,2,0.5256050393839216,21.06495016347412,0.22368851903367942,0.09999886790584936,0.3776573928083235,0.2776585249024741,CONTINUE,next_review_evsi_exceeds_cost,0.012905261986137874,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6540184766894961,0.0040943476416484105,0.19220803483628332,0.17185653326614,0.0008148366201681413
NFP_201409_REL_20141003,2014-10-03,3,0.39295405677752965,14.861855942812628,0.08846211234193806,0.02615320067077985,0.1825865560272688,0.15643335535648895,STOP_REJECT,ci_upper_below_break_even,4.023143717472492e-06,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6572222884735912,0.0034937498051993976,0.14828026354402027,0.1421802563740265,0.0003719891591858565
NFP_201410_REL_20141107,2014-11-07,1,0.4449131414350942,63.5128838585354,0.43976647572189687,0.25036501853814347,0.6475450556348464,0.39718003709670296,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,1.3877787807814457e-15,0.01,0.20800000000000002,True,True,executed,0.7070194328370918,0.004189933156677321,0.2049516562315853,0.1646517805844228,0.001779437927312922
NFP_201410_REL_20141107,2014-11-07,2,0.5320490337348619,21.06495016347412,0.2342428974271313,0.09938361571900796,0.39989379199233793,0.30051017627333,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,0.010218894461429075,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.7428474978828902,0.0036456356155716283,0.16269048937894415,0.15382679443207367,0.0008427663304988252
NFP_201410_REL_20141107,2014-11-07,3,0.3801611051916303,14.861855942812628,0.08878634670021013,0.02633436038737166,0.18801035047590672,0.16167599008853506,STOP_REJECT,ci_upper_below_break_even,5.7285988525989626e-06,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.8061164782371061,0.0033663801233115346,0.13596458775791417,0.14347214683216455,0.00039656080593299364
NFP_201411_REL_20141205,2014-12-05,1,0.39805751379779486,63.5128838585354,0.39371523514552037,0.22289956155735802,0.5759602331740019,0.3530606716166439,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,0.0,0.01,0.20800000000000002,True,True,executed,0.5819761967178009,0.004819419165755824,0.2852169353921812,0.1890046376873164,0.0016328375418069203
NFP_201411_REL_20141205,2014-12-05,2,0.5201389969559261,21.06495016347412,0.20531462245097312,0.08934701919663748,0.3532890749927809,0.2639420557961434,CONTINUE,next_review_evsi_exceeds_cost,0.018826210073896753,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6162415103375243,0.004286982255841229,0.22388327763717655,0.17871174665635947,0.0008057943042766545
NFP_201411_REL_20141205,2014-12-05,3,0.4088947066117939,14.861855942812628,0.0841681661766128,0.026351203484418065,0.17200477463848227,0.1456535711540642,STOP_REJECT,ci_upper_below_break_even,2.509062012363523e-07,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.676162695013424,0.00378674909932405,0.18973536922056583,0.1632878270696677,0.00041324107925578104
NFP_201412_REL_20150109,2015-01-09,1,0.4300480321561719,63.5128838585354,0.42525648742358063,0.24065624213682074,0.6109003442171547,0.3702441020803339,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,0.0,0.01,0.20800000000000002,True,True,executed,0.6256526497646054,0.0045616503016681804,0.24741089924048232,0.18584554836193223,0.0018467053962378385
NFP_201412_REL_20150109,2015-01-09,2,0.5216220466941948,21.06495016347412,0.22190527626969453,0.09817854211211356,0.3724574906477341,0.2742789485356205,CONTINUE,next_review_evsi_exceeds_cost,0.013662918997664138,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6793165501615563,0.004118457763982811,0.2022241427392053,0.17634550049566428,0.0008862168125620708
NFP_201412_REL_20150109,2015-01-09,3,0.3858065911180851,14.861855942812628,0.0859066547576956,0.025320219177230138,0.1761799545547414,0.15085973537751124,STOP_REJECT,ci_upper_below_break_even,2.2705351231806676e-06,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.723814433439512,0.003466069769863211,0.15569062932543282,0.15602645166938695,0.0004055139917297592
NFP_201501_REL_20150206,2015-02-06,1,0.4271417133580161,63.5128838585354,0.4223659422722113,0.24526209344352343,0.6165173433860859,0.3712552499425624,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,1.3877787807814457e-15,0.01,0.20800000000000002,True,True,executed,0.6183042601249207,0.004382119617351169,0.24281624482182879,0.1791925402965648,0.0017289891387344159
NFP_201501_REL_20150206,2015-02-06,2,0.5254374366674383,21.06495016347412,0.22237060170275277,0.09818237345868007,0.38077066589634473,0.28258829243766465,CONTINUE,next_review_evsi_exceeds_cost,0.014159452790106442,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6544572274396221,0.004010249187864592,0.19952538948761359,0.17364908526237768,0.0008242153110704276
NFP_201501_REL_20150206,2015-02-06,3,0.38587008685550184,14.861855942812628,0.08545990713761178,0.026455351622426963,0.17561820730646424,0.14916285568403728,STOP_REJECT,ci_upper_below_break_even,1.2102050119098347e-06,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.729622125473214,0.003675759574070323,0.17345703010813956,0.15979882417794403,0.00040490431990789893
NFP_201502_REL_20150306,2015-03-06,1,0.414316165766936,63.5128838585354,0.40969761190852727,0.23707314623403342,0.5954168867368644,0.358343740502831,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,0.0,0.01,0.20800000000000002,True,True,executed,0.6130010901023404,0.004774117363984495,0.284752507436433,0.1975941638520188,0.0017803944589534642
NFP_201502_REL_20150306,2015-03-06,2,0.5236565791157991,21.06495016347412,0.21489259918312256,0.09614765063953615,0.3676160746878616,0.2714684240483255,CONTINUE,next_review_evsi_exceeds_cost,0.016647339322554966,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.645390591979543,0.004105171803631007,0.2264959204712221,0.18642833861575134,0.0008663072035916436
NFP_201502_REL_20150306,2015-03-06,3,0.3991969409913666,14.861855942812628,0.08611638810140275,0.02656846502356784,0.17697757859063318,0.15040911356706532,STOP_REJECT,ci_upper_below_break_even,1.2807654149784636e-06,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6878261807990816,0.0035558116704939363,0.17946421681251404,0.15926955339268464,0.00041266360598408026
NFP_201504_REL_20150508,2015-05-08,1,0.25342500932980305,63.5128838585354,0.25055818277965,0.1133154315125142,0.42882568748995653,0.3155102559774423,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,0.0056024553072286515,0.01,0.20800000000000002,True,True,executed,0.642371408934922,0.003843546668120628,0.21843720412274042,0.14682649985928,0.0008054028270064194
NFP_201504_REL_20150508,2015-05-08,2,0.49647788185699654,21.06495016347412,0.12443530839992437,0.04120343731573891,0.24451154753328544,0.20330811021754652,STOP_REJECT,next_review_evsi_below_cost,0.0003876255166113838,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.7192250924248391,0.00332080148196272,0.17864074084178663,0.1399160412672082,0.00045283089786865924
NFP_201504_REL_20150508,2015-05-08,3,0.43157293146419773,14.861855942812628,0.05391209543758554,0.012242679288712338,0.1250626865334454,0.11282000724473307,STOP_REJECT,ci_upper_below_break_even,9.686275145332673e-10,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.7552638921520021,0.0029406893345219408,0.1423071291523867,0.12285131645410799,0.0002556101722838355
NFP_201505_REL_20150605,2015-06-05,1,0.42083922202832685,63.5128838585354,0.4160631951069288,0.2391110394187556,0.6120363395929611,0.3729253001742055,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,2.220446049250313e-16,0.01,0.20800000000000002,True,True,executed,0.5707250813450436,0.004796760537151144,0.26660228363758703,0.18182013509056957,0.0017094526511869904
NFP_201505_REL_20150605,2015-06-05,2,0.5239486439155876,21.06495016347412,0.21829917856079498,0.09407641576065265,0.37041006601592974,0.2763336502552771,CONTINUE,next_review_evsi_exceeds_cost,0.015620012309843305,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.635039001529455,0.004326067358388459,0.22036683793745834,0.167393382143373,0.0008554768804248621
NFP_201505_REL_20150605,2015-06-05,3,0.394227926723724,14.861855942812628,0.0865120380542031,0.02497443761128022,0.1804655115294899,0.15549107391820968,STOP_REJECT,ci_upper_below_break_even,2.7318837713167214e-06,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.649940376934778,0.003505052659744784,0.17823494756582134,0.14671702704925765,0.0003983682441774046
NFP_201506_REL_20150702,2015-07-02,1,0.2447346666263519,63.5128838585354,0.24201050310512337,0.11272129561006673,0.41375461835667243,0.3010333227466057,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,0.006425433896742334,0.01,0.20800000000000002,True,True,executed,0.5746396009609089,0.004080765963863424,0.24700082587861022,0.15240696758560154,0.0008426669068576801
NFP_201506_REL_20150702,2015-07-02,2,0.49374137744761576,21.06495016347412,0.11995185129100269,0.04013366912516151,0.23712110911938045,0.19698743999421894,STOP_REJECT,next_review_evsi_below_cost,0.00023666061661759832,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6293071978745916,0.0033728137301704693,0.1905775660977731,0.13516211384381505,0.00044867101244071744
NFP_201506_REL_20150702,2015-07-02,3,0.4441337758599256,14.861855942812628,0.053478100546267233,0.012331217913805917,0.12565549898919254,0.11332428107538663,STOP_REJECT,ci_upper_below_break_even,1.5032271255727941e-09,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6311969974659625,0.0027314918645949915,0.14932517492001843,0.11247725898606262,0.0002497641118358777
NFP_201507_REL_20150807,2015-08-07,1,0.250514051106278,63.5128838585354,0.24763966598752718,0.11625580275266757,0.4165284030237902,0.3002726002711226,STOP_ABSTAIN,wide_ci_and_review_evsi_below_cost,0.0052254377645875455,0.01,0.20800000000000002,True,True,executed,0.6385649133599126,0.004260983661390944,0.25892664220761147,0.16517485907467733,0.0009542712181214757
NFP_201507_REL_20150807,2015-08-07,2,0.49131348736850317,21.06495016347412,0.1217769412461887,0.04120055159561184,0.2399031711424624,0.19870261954685056,STOP_REJECT,next_review_evsi_below_cost,0.00024434499273380235,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6806352794751224,0.0034652339364881213,0.20054157805137668,0.14900055431382914,0.0005034098733682407
NFP_201507_REL_20150807,2015-08-07,3,0.43324012583462923,14.861855942812628,0.05290308782135865,0.011801134343548616,0.12428570951248874,0.11248457516894013,STOP_REJECT,ci_upper_below_break_even,4.0056833654584425e-10,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.7303400937813598,0.0029386138821482603,0.16216086746179903,0.1351027627385773,0.0002913126131737302
NFP_201508_REL_20150904,2015-09-04,1,0.22041001812711922,63.5128838585354,0.21798034643122005,0.10131488212061798,0.37558715811051924,0.2742722759899012,CONTINUE,next_review_evsi_exceeds_cost,0.01590213019740503,0.01,0.20800000000000002,True,False,executed,0.5668201711245653,0.004019689449008527,0.29717064537570964,0.16638422273258177,0.000814545734377245
NFP_201508_REL_20150904,2015-09-04,2,0.4838718823398152,21.06495016347412,0.10601205872479523,0.03378590957436043,0.21434232798469036,0.18055641841032993,STOP_REJECT,next_review_evsi_below_cost,5.378416187658429e-05,0.01,0.20800000000000002,True,True,executed,0.5850501252213162,0.0033392838212014976,0.22709049548664278,0.14316460447192428,0.0004319690670363162
NFP_201508_REL_20150904,2015-09-04,3,0.4566937735445458,14.861855942812628,0.04872940471150177,0.010495588142307437,0.11587426934678594,0.10537868120447849,STOP_REJECT,ci_upper_below_break_even,1.252169592446342e-10,0.01,0.20800000000000002,False,False,counterfactual_after_stop,0.6208102884091212,0.0026678570107047327,0.17180112600485548,0.12111848008010125,0.0002493503950652395
